_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,amountMention,natureOfCompanyInvolvement,otherComments,section,location,mentionPrevious,mention,mentionNext
"""5fab6564489a8840dfc2b08a""",一带一路,年度报告,2019,北方国际：2019年年度报告,000065.SZ,北方国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000065/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,134,2019年公司加大市场研究与布局力度，实现孟加拉1320MW超超临界火电站项目代理合同、尼泊尔菲林171MW水电站项目、莫桑比克电网扩容项目、尼日利亚金矿EPC项目、南苏丹Aweil灌溉项目、连云港瀛洲幸福里工程总承包项目、连云港瀛洲安康里工程总承包项目等共计14个项目成交。,在第二届“一带一路”国际合作高峰论坛期间，公司抓住机遇，开拓市场，推动解决项目执行中的困难，签署了孟加拉博杜阿卡利1320MW超超临界燃煤电站项目融资框架协议。公司积极筹办“南部非洲矿业一体化座谈会”，与会多家单位签署了合作纪要，有力推动南部非洲跨境物流项目拓展中资企业客户资源，并为轨道交通、电力、公路等业务板块服务矿企，合作共赢，开拓了新机遇。,4、重大项目稳步执行
"""5fab6564489a8840dfc2b08a""",一带一路,年度报告,2019,北方国际：2019年年度报告,000065.SZ,北方国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000065/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,314,1、行业格局和趋势,2019年，我国大力实施“一带一路”倡议，推动“一带一路”走深走实，坚持开放、绿色、廉洁理念，明确以基础设施等重大项目建设和产能合作为重点；各国加速对接“一带一路” 倡议，催生沿线国家大量的基础设施建设需求，为国际工程行业发展提供了持续动力。同时，亚洲、非洲重点市场国家债务已达到上限，债务违约风险增加；基础设施建设资金匮乏，政府框架、两优项目推动难度增大。“一带一路”国家存在营商环境欠佳，较高金融货币风险，经济稳定性差等诸多问题，市场总体风险提升。工程承包企业“融资贵、融资难”等问题仍然突出，对项目的实施推动产生一定程度的制约。,国际工程行业总量虽缓慢增长，但仍未达到前期高位，国际工程承包市场存在一定的不确定性。国际工程承包商之间的竞争更加激烈，各国企业都在通过结构调整、跨国经营和技术创新，在全球范围内寻求更大的发展空间，国内大型承包商纷纷实施“海外优先”战略，抢夺海外市场。亚非地区成为欧美俄日各方的角力场，欧美承包商重新回归亚洲中低端市场，并且继续在中东、欧洲占据多数市场份额，中国企业在国际市场所面临的外部竞争和压力越来越大。
"""5fab6564489a8840dfc2b08a""",一带一路,年度报告,2019,北方国际：2019年年度报告,000065.SZ,北方国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000065/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,317,,公司将紧抓国家“一带一路”倡议的战略机遇，以国际工程为引领，实现“国际工程、特许经营、贸易服务、产能合作”四业融合发展。积极发挥平台型企业优势，通过各层次的互动，培育全产业链体系化竞争优势，形成较高的一体化项目综合运,
"""5fab6564489a8840dfc2b08a""",一带一路,年度报告,2019,北方国际：2019年年度报告,000065.SZ,北方国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000065/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,319,3、可能面对的风险,公司发展的外部环境仍然十分复杂，面临的困难和不确定性仍然较大。国际政治形势不确定性增大，新问题新挑战不断涌现。世界经济增长动力不足，贸易保护主义、单边主义等逆全球化势头凸显，制造业和全球贸易大幅放缓，全球债务危机愈演愈烈，大宗商品价格大幅波动。金融市场震荡加剧，利率、汇率走势复杂多变。“一带一路”倡议在带来机遇的同时也带来了一定程度上的市场竞争，传统的工程承包、产品出口及合同生效模式均遇到较大的挑战，盈利空间日益收窄，传统核心市场出现一定变化，市场开拓难度加大。亚洲、非洲重点市场国家债务已达到上限，债务违约风险增加，投资者信心不足，基础设施建设资金匮乏，此类市场存在一定不确定性。,十、接待调研、沟通、采访等活动情况
"""5fab6564489a8840dfc2b08a""",一带一路,年度报告,2019,北方国际：2019年年度报告,000065.SZ,北方国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000065/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,611,2019年培训工作围绕“把握大势、聚焦市场、转型升级、协同发展”工作方针，加强经营、管理、科技创新 “三种能力”建设，分层分类开展针对性、实效性的培训工作，促进人才培养和能力提升。在往年的培训工作的基础之上进一步提升公司整体创新能力，推进商业模式创新、市场经略创新、投资金融创新，增强公司市场竞争力；为公司高质量发展提供有力保障。,分层分类地开展领导力培训。根据培训学员的不同情况分成资深中干、新提拔干部和业务骨干培训班，进行宏观经济形势分析；企业经营管理战略落地；创新思维和创新意识培养；有效授权和责任落实；高效沟通；执行力能力提升；员工激励和职业化塑造等内容的培训；掌握“一带一路”政策的战略要点和现状，提升积极应对挑战的能力，开展“一带一路”2.0时代机遇与挑战培训；继续开展国际工程管理系列培训，内容包括国际PPP/BOT投资项目管理、境外基础设施项目（绿地项目）融资实务、海外投融资项目法律保护与风险防范、境外EPC工程合同合约风险分配与谈判要点、国际工程税收筹划等内容。,提升职能部员工专业管理水平，组织员工参加战略管理、资本运作、运营管理、财务金融管理、投资管理、绩效管理、法务管理、信息化建设等外派培训。多种形式持续开展新员工培训。组织新进员工参加各类业务专题培训。将现场实习作为新员工培养的有效途径，选派业务部新进人员赴项目现场。2019年累计举办各类培训共66项，累计640人次参加培训，培训学时为9，542小时。
"""5fab6564489a8840dfc2b08c""",一带一路,年度报告,2019,泰禾光电：2019年年度报告,603656.SH,泰禾光电,制造业,专用设备制造业,安徽省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603656/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,284,3、国际形势变动风险,近年，国际贸易争端频繁，特别是中美贸易摩擦加剧，给中国经济增长带来了不稳定因素。公司出口业务收入占总营业收入的40%左右，主要分布在东南亚、中亚、南亚等“一带一路”沿线，2019年度出口美国收入占营业收入比例及金额均较小，对公司业务影响有限，但如果国际贸易争端不断加剧，涉及范围扩大，可能会对公司业绩产生不利影响。,公司将配合国家战略，继续拓展“一带一路”市场，紧密国际形势发展情况并和客户保持紧密联系，使公司主营业务持续稳定发展。
"""5fab6564489a8840dfc2b08c""",一带一路,年度报告,2019,泰禾光电：2019年年度报告,603656.SH,泰禾光电,制造业,专用设备制造业,安徽省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603656/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,285,近年，国际贸易争端频繁，特别是中美贸易摩擦加剧，给中国经济增长带来了不稳定因素。公司出口业务收入占总营业收入的40%左右，主要分布在东南亚、中亚、南亚等“一带一路”沿线，2019年度出口美国收入占营业收入比例及金额均较小，对公司业务影响有限，但如果国际贸易争端不断加剧，涉及范围扩大，可能会对公司业绩产生不利影响。,公司将配合国家战略，继续拓展“一带一路”市场，紧密国际形势发展情况并和客户保持紧密联系，使公司主营业务持续稳定发展。,4、汇率风险
"""5fab6564489a8840dfc2b08d""",一带一路,年度报告,2019,长久物流：2019年年度报告,603569.SH,长久物流,租赁和商务服务业,商务服务业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603569/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,92,,的创新，不断提升综合物流服务质量。目前，公司以整车运输业务为核心，可为客户提供整车运输、整车仓储、零部件物流、国际货运代理、社会车辆物流及汽车供应链金融等多方面的综合物流服务。此外，公司积极响应国家“一带一路”倡议，开拓海外发展战略，通过合资合作、设立海外子公司等方式打通亚欧汽车运输通道，拓展高端汽车进口和民族品牌汽车走出去相结合的双向物流服务及其他货物运输服务。整车运输是指将商品车从汽车生产厂商,
"""5fab6564489a8840dfc2b08d""",一带一路,年度报告,2019,长久物流：2019年年度报告,603569.SH,长久物流,租赁和商务服务业,商务服务业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603569/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,103,,"二手车“限迁”的逐步取消，国内二手车市场的体量不断增大。2019年，全国二手车累计交易1,492.28万辆，较上年同期增长7.96%。国内二手车市场的不断增大，可进一步促进汽车物流业务的增长。此外，“一带一路”建设带来的互联互通加快、中国自主品牌汽车“走出去”战略的实施都将给国内汽车物流企业的国际化经营和境外物流业务的拓展带来难得的历史机遇。",
"""5fab6564489a8840dfc2b08d""",一带一路,年度报告,2019,长久物流：2019年年度报告,603569.SH,长久物流,租赁和商务服务业,商务服务业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603569/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,119,公司2015年正式开通东北到欧洲的国际铁路运输线路，为国内外汽车生产厂商、电子配件OEM商等提供国际物流服务。报告期内，公司服务的汽车主机厂、一级供应商超过10家，主要包括沃尔沃、奥迪、吉利、一汽、大众等品牌。,公司积极响应国家“一带一路”建设，搭载中欧班列架起的贸易“金桥”，以铁路为基础，先后于比利时、德国、法国、波兰、俄罗斯建立了业务网络，加快了公司全球化的步伐。同时与多家跨国公司开展战略合作，强强联合，进一步提升客户服务质量，扩大市场空间。,5、专业化运营保障，彰显品牌效应
"""5fab6564489a8840dfc2b08d""",一带一路,年度报告,2019,长久物流：2019年年度报告,603569.SH,长久物流,租赁和商务服务业,商务服务业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603569/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,275,同时，也会对传统产业内的从业者带来新的挑战。公司将以创新精神为导向，以一体化的供应链服务为核心，紧跟行业发展的变化，建立快速反应能力，以期抓住新的行业机会持续发展。,第四、面向世界为目标，打造基于全球视野的汽车供应链服务公司。2019年，公司与北京格罗唯视储运有限公司签订《合资经营合同》，双方计划共同开展国际海上运输，国际货物运输代理及船舶租赁相关业务。2020年，公司将继续紧跟国家“一带一路”发展战略，通过合资合作、设立海外子公司等方式打通亚欧汽车运输通道，拓展高端汽车进口和民族品牌汽车走出去相结合的双向物流服务。,(三) 经营计划
"""5fab6564489a8840dfc2b08d""",一带一路,年度报告,2019,长久物流：2019年年度报告,603569.SH,长久物流,租赁和商务服务业,商务服务业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603569/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,289,4、根据公司“面向世界为目标”的战略，加强国际物流的发展,2020年，公司控股子公司哈欧国际将加大发展国际物流的力度，通过完善通道建设，来加大开行密度；通过谋划网络布局，来提高运行质量；围绕班列运输，建立多元化的经营布局，同时，加强公司内部经营管理，提高班列运营效率和效益。2020年，公司与北京格罗唯视储运有限公司共同投资成立“长久格罗唯视（上海）航运有限公司”，致力于国际海上运输，国际货运运输代理及船舶租赁相关业务，公司将紧随国家“一带一路”战略，拓展高端汽车进口和民族品牌汽车走出去相结合的双向物流服务。,5、把握汽车物流行业整合机遇，提高整车物流市场占有率
"""5fab6564489a8840dfc2b08d""",一带一路,年度报告,2019,长久物流：2019年年度报告,603569.SH,长久物流,租赁和商务服务业,商务服务业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603569/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,545,,汽车产业是国民经济重要的支柱产业，产业链长、关联度高、就业面广、消费拉动大，是国家实施“一带一路”、“京津冀协同发展”战略的核心要素。2019年9月19日，中共中央、国务院印发《交通强国建设纲要》，明确从2021年到本世纪中叶，我国将分两个阶段推进交通强国建设。交通强国离不开汽车物流的发,
"""5fab6564489a8840dfc2b08f""",一带一路,年度报告,2019,宏盛股份：2019年年度报告（修订版）,603090.SH,宏盛股份,制造业,通用设备制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603090/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,207,√适用  □不适用,随着国家一带一路战略的推进，装备制造业面临重大的发展机遇，公司在专注于换热器市场同时，积极关注相关行业的发展，整合行业资源，优化产业链布局。,(三) 经营计划
"""5fab6564489a8840dfc2b090""",一带一路,年度报告,2019,蓝科高新：2019年年度报告,601798.SH,蓝科高新,制造业,专用设备制造业,甘肃省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601798/page_type/ndbg.phtml,,,,,126,（二）加大市场开拓力度，进军新兴市场，探索新兴业务,公司在稳定国内市场的基础上，抢抓“一带一路”战略构想带来的红利，大力布局新时代国际经营市场，相继开发了俄罗斯、土耳其、沙特阿拉伯、阿联酋、巴西、玻利维亚等新兴市场，同时和吉布提、格鲁吉亚等国家有关组织和企业达成合作意向。在2018年完成我国首个百兆瓦级熔盐塔式光热电站（首航节能敦煌100MW塔式光热示范电站）熔盐储罐制造安装项目后，2019年走出国门，承揽迪拜950MW光热光伏混合电站项目，成功打入海湾地区市场，成为熔盐储能国内领先的技术和设备供应商，为公司开辟了一个崭新的新能源业务领域。,公司立足于既有的装备制造业务，积极开拓新兴业务。公司自觉深入贯彻落实学习生态文明思想，结合自身优势，参与打造了赵县单体空气源热泵清洁供暖项目，该项目采用空气源热泵技术，结合智能热网技术，具有规模大、技术特点显著、节能供暖效率高等特点，在业内具有较大的影响力，是助力赵县发展清洁能源，打造清洁环境的重要项目。公司作为技术及成套设备供应商，积极参与该项目的工程设计优化，全程主导技术方案优化，设备选型及监造。本次公司在清洁供暖领域的尝试，取得了较好的经验。
"""5fab6564489a8840dfc2b090""",一带一路,年度报告,2019,蓝科高新：2019年年度报告,601798.SH,蓝科高新,制造业,专用设备制造业,甘肃省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601798/page_type/ndbg.phtml,,,,,254,4、石油石化专用设备发展方向,我国石油石化装备制造业在改革开放后进入高速发展期，目前已经形成较完整的设备制造体系，石油石化设备产品已可以基本满足国内石油石化行业的需求，同时还有部分设备进入国际市场。“一带一路”倡议将推动我国石油石化装备制造产业与沿线国家在石油化工、管道设施等企业之间互联沟通和贸易合作，带来海外市场重大的战略发展机遇。经济发展对石油石化专用设备的节能性、环保性和大型化提出了更高要求，推动石化行业的节能减排对建设我国的绿色经济、低碳经济具有重大意义。,5、探索清洁供暖新领域
"""5fab6564489a8840dfc2b090""",一带一路,年度报告,2019,蓝科高新：2019年年度报告,601798.SH,蓝科高新,制造业,专用设备制造业,甘肃省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601798/page_type/ndbg.phtml,,,,,268,1、现有装备制造业务做强做优，不断提高盈利水平,公司装备制造板块要围绕“科技引领、稳健经营、质量为本、利润导向、推进工程化”五个中心主题，打造制造业务精品，为公司高质量发展托好底、兜住底。跟踪国内市场重大项目，对公司已经开辟的石油机械项目、石化设备项目、海洋石油装备项目、环保装备项目等领域要守住既有份额，努力开辟新市场。海外市场要充分把握“一带一路”机遇，加强和国内有关公司的深度合作，大力创新国际项目业务，力争国际项目业务超过2019年水平。,2、开辟新兴业务领域，为公司生产经营贡献新的盈利增长点
"""5fab6564489a8840dfc2b091""",一带一路,年度报告,2019,健民集团：2019年年度报告,600976.SH,健民集团,电力、热力、燃气及水的生产和供应业,零售业,湖北省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600976/page_type/ndbg.phtml,,,,,249,√适用  □不适用,"公司主要从事药品的研发、制造、批发与零售业务，公司所处行业应当属于医药制造业（C27）（中国证监会《上市公司行业分类指引》（2012修订））。适用于《上市公司行业信息披露指引第七号——医药制造》。2019年，""一带一路""战略全面推进，健康中国2030战略全面实施，医改持续推进，国际市场需求回暖，国内健康消费升级加快，我国医药工业发展整体形势向好，主要指标均有不同程度的提高，但增速有所放缓。",1、医药制造行业基本情况
"""5fab6564489a8840dfc2b092""",一带一路,年度报告,2019,兰生股份：2019年年度报告摘要,600826.SH,兰生股份,电力、热力、燃气及水的生产和供应业,批发业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600826/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,88,1、主要业务,公司主营业务为进出口贸易，经营范围为自营和代理各类商品及技术的进出口业务，国内贸易（除专项规定），实业投资和资产管理，仓储，贸易专业领域内的技术服务，商务咨询（凡涉及行政许可的，凭许可证经营）。公司主要经营的商品包括机电机械产品、纺织原料及制品、钢铁制品、鞋类产品、塑料制品、日用品、建材、玩具、电器和五金等大类产品，贸易往来的国家达150多个，美国、日本和欧盟是主要的贸易国家和地区，占进出口总额的46%左右，近年来，公司加大了对“一带一路”沿线国家的业务拓展力度。,2、经营模式
"""5fab6564489a8840dfc2b092""",一带一路,年度报告,2019,兰生股份：2019年年度报告摘要,600826.SH,兰生股份,电力、热力、燃气及水的生产和供应业,批发业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600826/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,95,,，增长8%；东盟成为我国第二大贸易伙伴，进出口4.43万亿元，增长14.1%；对美国进出口3.73万亿元，下降10.7%；第四大贸易伙伴是日本，对日本进出口2.17万亿元，增长0.4%。此外，我国对“一带一路”沿线国家进出口9.27万亿元，增长10.8%。出口商品方面，以机电产品和劳动密集型产品为主，机电产品所占比重接近六成，达到10.06万亿元，增长4.4%，占出口总值的58.4%。同期，纺织服,
"""5fab6564489a8840dfc2b092""",一带一路,年度报告,2019,兰生股份：2019年年度报告摘要,600826.SH,兰生股份,电力、热力、燃气及水的生产和供应业,批发业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600826/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,110,,年工厂设备的更新改造和多次打假，产品质量提高，鞋油出口销量在国内同行中继续名列前茅。自营业务化妆包袋出口努力开拓新产品线，寻求客户多元化，以减少中美贸易摩擦的不利影响。四是从转移市场入手，努力扩大对“一带一路”沿线国家的出口，在总体上保持贸易业务的稳定。,
"""5fab6564489a8840dfc2b094""",一带一路,年度报告,2019,凤竹纺织：2019年年度报告,600493.SH,凤竹纺织,制造业,纺织业,福建省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600493/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,292,2016年9月20日，工业和信息化部为贯彻落实《中华人民共和国国民经济和社会发展第十三个五年规划纲要》和《中国制造2025》，促进纺织工业转型升级，创造竞争新优势，制定并出台《纺织工业发展规划(2016-2020年)》：明确指出要从优化市场发展环境、加大财税金融支持力度、完善棉花调控政策、加强人才保障、充分发挥行业协会作用等方面出台有关政策措施，加大政策引导和支持力度，推动纺织工业发展；《纺织工业发展规划(2016-2020年)》作为“十三五”时期指导纺织工业发展的专项规划，将促进纺织工业转型升级，创造竞争新优势，为把我国打造出世界纺织强国指明了努力的方向。,2015年3月28日，国家发展改革委、外交部、商务部联合发布了《推动共建丝绸之路经济带和21世纪海上丝绸之路的愿景与行动》。“一带一路”将会有效降低我国纺织产业在周边国家布局中的成本和政治风险，同时还能挖掘更多的贸易潜力，为企业国际化成长创造有利的环境。在“一带一路”影响下，进一步向中亚、南亚和欧洲扩大纺织品服装出口的交通和贸易条件不断改善，中亚、俄罗斯和欧洲等周边市场对华纺织需求将日益扩大。,2015年5月，国务院印发《中国制造2025》，描绘了用3个10年时间进入世界制造强国前列的战略目标，提出了具体战略方针、任务及重点工程、领域，值得纺织行业关注和汲取。
"""5fab6564489a8840dfc2b094""",一带一路,年度报告,2019,凤竹纺织：2019年年度报告,600493.SH,凤竹纺织,制造业,纺织业,福建省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600493/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,312,5.1个百分点；全国网上穿着类商品零售额同比增长15.4%，继续保持两位数的良好增长水平，但较上年放缓6.6个百分点。,受外需减弱及贸易环境风险上升影响，纺织行业出口形势较为严峻。根据中国海关数据，2019年我国纺织品服装累计出口金额为2807亿美元，同比减少1.5%，增速低于上年5.3个百分点，但较2019年前三季度回升0.8个百分点。从产品结构来看，纺织品出口金额为1272.5亿美元，同比增长1.4%；服装出口金额为1534.5亿元，同比减少3.7%。从市场结构来看，对新兴市场出口表现好于传统市场，2019年我国对“一带一路”沿线国家和地区出口纺织品服装的金额同比增长3.7%，而同期对美国、日本和欧盟出口金额同比分别减少6.6%、4.6%和4.4%。,③效益及投资压力突出
"""5fab6564489a8840dfc2b094""",一带一路,年度报告,2019,凤竹纺织：2019年年度报告,600493.SH,凤竹纺织,制造业,纺织业,福建省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600493/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,343,√适用  □不适用,2019年，世界正处百年之未有大变局，受贸易争端、地缘政治等因素影响，世界经济增速明显放缓，国际需求低迷，经济发展的复杂性、不稳定性、不确定性前所未有。中国纺织行业仍在“一带一路、产业协作、科技创新、智能制造、绿色制造”等新时代关键词的引领下，在稳增长、稳预期中依然发挥了积极作用，未来仍将面临格局的重新调整和新时代背景下的多重影响。具体如下：,1、国际格局的变化：作为世界纺织大国，中国纺织行业已形成完备的产业体系，“衣被天下”，近年来行业作为“一带一路”的积极参与者，利用国际资源的方式开始由“产品走出去”、“产能走出去”向“资本走出去”、“品牌走出去”延展，成为国际产能合作的重要力量；大量优秀消费品牌开始登上国际舞台，大大提高了中国时尚话语权，中国行业平台的国际影响力和辐射力也显著增强。未来，在国家“一带一路”的号召下，中国纺织行业仍将不断深化全球化战略思想，加大国际市场布局。当然，发达国家技术研发和品牌优势、贸易保护以及越南、印度、孟加拉等新兴市场国家和地区经济的群体性崛起，使得分工格局和贸易格局发生改变；发达国家、新兴经济体的双重挤压对中国纺织行业的国际化战略仍有阻碍。
"""5fab6564489a8840dfc2b094""",一带一路,年度报告,2019,凤竹纺织：2019年年度报告,600493.SH,凤竹纺织,制造业,纺织业,福建省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600493/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,344,,1、国际格局的变化：作为世界纺织大国，中国纺织行业已形成完备的产业体系，“衣被天下”，近年来行业作为“一带一路”的积极参与者，利用国际资源的方式开始由“产品走出去”、“产能走出去”向“资本走出去”、“品牌走出去”延展，成为国际产能合作的重要力量；大量优秀消费品牌开始登上国际舞台，大大提高了中国时尚话语,
"""5fab6564489a8840dfc2b095""",一带一路,年度报告,2019,西藏天路：2019年年度报告,600326.SH,西藏天路,制造业,非金属矿物制品业,西藏自治区,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600326/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,133,,公路PPP项目及建筑工程承包等，实现了从区内市场“走出去”到区外市场“走进去”的转变。同时，公司项目承建领域进一步拓展至国外，目前，正在承建我国援尼项目—尼泊尔沙拉公路修复改善项目，为使公司加快融入“一带一路”倡议，积极稳妥推进面向南亚开放发展提供了机遇。2019年度，公司承建的公路工程、市政工程、房屋建筑工程、监理工程及其他工程共26个，其中续建项目21个，新建项目天路4个、重交再生1个（不含合,
"""5fab6564489a8840dfc2b095""",一带一路,年度报告,2019,西藏天路：2019年年度报告,600326.SH,西藏天路,制造业,非金属矿物制品业,西藏自治区,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600326/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,399,,务领域，进一步扩大公司业绩增长空间。建筑建材业方面，西藏地区基础设施建设日新月异，建筑建材业迎来新机遇。建筑业方面，公司将抓重点、补短板、强弱项，力争资质升级工作取得新进展，强化与央企的合作，力争在“一带一路”沿线国家参与对外工程项目，积极拓展区内外、国内外的建筑业市场；建材业方面，公司将继续按照绿色低碳环保的发展要求，科学合理规划布局，将建材产业链横向拓展与上下游延伸紧密结合，进一步提高公司建材,
"""5fab6564489a8840dfc2b096""",一带一路,年度报告,2019,开创国际：2019年年度报告,600097.SH,开创国际,农、林、牧、渔业,渔业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600097/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,93,,我国远洋渔业是建设“海洋强国”，实施“走出去”战略和“一带一路”倡议的重要组成部分。据统计，2018年全国远洋渔业总产量和总产值分别226万吨和263亿元。我国远洋渔业产业规模进入世界前列，远洋渔船整体装备水平显著提高，基本形成了具备海洋捕捞、海上加工补,
"""5fab6564489a8840dfc2b096""",一带一路,年度报告,2019,开创国际：2019年年度报告,600097.SH,开创国际,农、林、牧、渔业,渔业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600097/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,172,√适用  □不适用,1、远洋渔业发展战略符合国家“一带一路”和“走出去”战略规划,我国远洋渔业规模已经位居世界前列，取得了举世瞩目的成就。国家一直大力支持远洋渔业发展，提供有利政策；深入开展“一带一路”建设，渔业对外合作稳步推进，转型升级加快实施，产业规模和综合实力显著增长。随着国内外水产品市场对优质水产品日益增长的需求，为远洋渔业发展提供了新机遇。“十四五”是我国远洋渔业发展的关键转型期，更是迈向远洋渔业强国的重要机遇期。
"""5fab6564489a8840dfc2b096""",一带一路,年度报告,2019,开创国际：2019年年度报告,600097.SH,开创国际,农、林、牧、渔业,渔业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600097/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,173,1、远洋渔业发展战略符合国家“一带一路”和“走出去”战略规划,我国远洋渔业规模已经位居世界前列，取得了举世瞩目的成就。国家一直大力支持远洋渔业发展，提供有利政策；深入开展“一带一路”建设，渔业对外合作稳步推进，转型升级加快实施，产业规模和综合实力显著增长。随着国内外水产品市场对优质水产品日益增长的需求，为远洋渔业发展提供了新机遇。“十四五”是我国远洋渔业发展的关键转型期，更是迈向远洋渔业强国的重要机遇期。,2、远洋渔业进入新的调整期，大型企业将获得更多发展机遇
"""5fab6564489a8840dfc2b096""",一带一路,年度报告,2019,开创国际：2019年年度报告,600097.SH,开创国际,农、林、牧、渔业,渔业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600097/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,281,,我国远洋渔业是建设“海洋强国”，实施“走出去”战略和“一带一路”倡议的重要组成部分。据统计，2018年全国远洋渔业总产量和总产值分别为226万吨和263亿元。我国远洋渔业产业规模进入世界前列，远洋渔船整体装备水平显著提高，基本形成了具备海洋捕捞、海上加工,
